pageid,nodeid,userid,tag
877,117,55,1
877,118,11,1
877,118,15,1
877,118,16,1
877,118,19,1
877,118,29,1
877,118,46,1
877,118,55,1
877,119,11,1
877,119,15,1
877,119,16,1
877,119,19,1
877,119,29,1
877,119,46,1
877,119,55,1
877,120,11,1
877,120,15,1
877,120,16,1
877,120,19,1
877,120,29,1
877,120,46,1
877,120,55,1
877,121,11,1
877,121,15,1
877,121,16,1
877,121,19,1
877,121,29,1
877,121,46,1
877,121,55,1
877,122,11,1
877,122,15,1
877,122,16,1
877,122,19,1
877,122,29,1
877,122,46,1
877,122,55,1
877,123,11,1
877,123,15,1
877,123,16,1
877,123,19,1
877,123,29,1
877,123,46,1
877,123,55,1
877,124,11,1
877,124,15,1
877,124,16,1
877,124,19,1
877,124,29,1
877,124,46,1
877,124,55,1
877,125,11,1
877,125,15,1
877,125,16,1
877,125,19,1
877,125,29,1
877,125,46,1
877,125,55,1
877,126,11,1
877,126,15,1
877,126,16,1
877,126,19,1
877,126,29,1
877,126,46,1
877,126,55,1
877,127,11,1
877,127,15,1
877,127,16,1
877,127,19,1
877,127,29,1
877,127,46,1
877,127,55,1
877,128,11,1
877,128,15,1
877,128,16,1
877,128,19,1
877,128,29,1
877,128,46,1
877,128,55,1
877,129,11,1
877,129,15,1
877,129,16,1
877,129,19,1
877,129,29,1
877,129,46,1
877,129,55,1
877,130,11,1
877,130,15,1
877,130,16,1
877,130,19,1
877,130,29,1
877,130,46,1
877,130,55,1
877,131,11,1
877,131,15,1
877,131,16,1
877,131,19,1
877,131,29,1
877,131,46,1
877,131,55,1
877,132,11,1
877,132,15,1
877,132,16,1
877,132,19,1
877,132,29,1
877,132,46,1
877,132,55,1
877,133,11,1
877,133,15,1
877,133,16,1
877,133,19,1
877,133,29,1
877,133,46,1
877,133,55,1
877,134,11,1
877,134,15,1
877,134,16,1
877,134,19,1
877,134,29,1
877,134,46,1
877,134,55,1
877,135,11,1
877,135,15,1
877,135,16,1
877,135,19,1
877,135,29,1
877,135,46,1
877,135,55,1
877,136,11,1
877,136,15,1
877,136,16,1
877,136,19,1
877,136,29,1
877,136,46,1
877,136,55,1
877,137,11,1
877,137,15,1
877,137,16,1
877,137,19,1
877,137,29,1
877,137,46,1
877,137,55,1
877,138,11,1
877,138,15,1
877,138,16,1
877,138,19,1
877,138,29,1
877,138,46,1
877,138,55,1
877,139,11,1
877,139,15,1
877,139,16,1
877,139,19,1
877,139,29,1
877,139,46,1
877,139,55,1
877,140,11,1
877,140,15,1
877,140,16,1
877,140,19,1
877,140,29,1
877,140,46,1
877,140,55,1
877,141,11,1
877,141,15,1
877,141,16,1
877,141,19,1
877,141,29,1
877,141,46,1
877,141,55,1
877,142,11,1
877,142,15,1
877,142,16,1
877,142,19,1
877,142,29,1
877,142,46,1
877,142,55,1
877,143,11,1
877,143,15,1
877,143,16,1
877,143,19,1
877,143,29,1
877,143,46,1
877,143,55,1
877,144,11,1
877,144,15,1
877,144,16,1
877,144,19,1
877,144,29,1
877,144,46,1
877,144,55,1
877,145,11,1
877,145,15,1
877,145,16,1
877,145,19,1
877,145,29,1
877,145,46,1
877,145,55,1
877,146,11,1
877,146,15,1
877,146,16,1
877,146,19,1
877,146,29,1
877,146,46,1
877,146,55,1
877,147,11,1
877,147,15,1
877,147,16,1
877,147,19,1
877,147,29,1
877,147,46,1
877,147,55,1
877,148,11,1
877,148,15,1
877,148,16,1
877,148,19,1
877,148,29,1
877,148,46,1
877,148,55,1
877,149,11,1
877,149,15,1
877,149,16,1
877,149,19,1
877,149,29,1
877,149,46,1
877,149,55,1
877,150,11,1
877,150,15,1
877,150,16,1
877,150,19,1
877,150,29,1
877,150,46,1
877,150,55,1
877,151,11,1
877,151,15,1
877,151,16,1
877,151,19,1
877,151,29,1
877,151,46,1
877,151,55,1
877,152,11,1
877,152,15,1
877,152,16,1
877,152,19,1
877,152,29,1
877,152,46,1
877,152,55,1
877,153,11,1
877,153,15,1
877,153,16,1
877,153,19,1
877,153,29,1
877,153,46,1
877,153,55,1
877,154,11,1
877,154,15,1
877,154,16,1
877,154,19,1
877,154,29,1
877,154,46,1
877,154,55,1
877,155,11,1
877,155,15,1
877,155,16,1
877,155,19,1
877,155,29,1
877,155,46,1
877,155,55,1
877,156,11,1
877,156,15,1
877,156,16,1
877,156,19,1
877,156,29,1
877,156,46,1
877,156,55,1
877,157,11,1
877,157,15,1
877,157,16,1
877,157,19,1
877,157,29,1
877,157,46,1
877,157,55,1
877,158,11,1
877,158,15,1
877,158,16,1
877,158,19,1
877,158,29,1
877,158,46,1
877,158,55,1
877,159,11,1
877,159,15,1
877,159,16,1
877,159,19,1
877,159,29,1
877,159,46,1
877,159,55,1
877,160,11,1
877,160,15,1
877,160,16,1
877,160,19,1
877,160,29,1
877,160,46,1
877,160,55,1
877,161,11,1
877,161,15,1
877,161,16,1
877,161,19,1
877,161,29,1
877,161,46,1
877,161,55,1
877,162,11,1
877,162,15,1
877,162,16,1
877,162,19,1
877,162,29,1
877,162,46,1
877,162,55,1
877,163,11,1
877,163,15,1
877,163,16,1
877,163,19,1
877,163,29,1
877,163,46,1
877,163,55,1
877,164,11,1
877,164,15,1
877,164,16,1
877,164,19,1
877,164,29,1
877,164,46,1
877,164,55,1
877,165,11,1
877,165,15,1
877,165,16,1
877,165,19,1
877,165,29,1
877,165,46,1
877,165,55,1
877,166,11,1
877,166,15,1
877,166,16,1
877,166,19,1
877,166,29,1
877,166,46,1
877,166,55,1
877,167,11,1
877,167,15,1
877,167,16,1
877,167,19,1
877,167,29,1
877,167,46,1
877,167,55,1
877,168,11,1
877,168,15,1
877,168,16,1
877,168,19,1
877,168,29,1
877,168,46,1
877,168,55,1
877,169,11,1
877,169,15,1
877,169,16,1
877,169,19,1
877,169,29,1
877,169,46,1
877,169,55,1
877,170,11,1
877,170,15,1
877,170,16,1
877,170,19,1
877,170,29,1
877,170,46,1
877,170,55,1
877,171,11,1
877,171,15,1
877,171,16,1
877,171,19,1
877,171,29,1
877,171,46,1
877,171,55,1
877,172,11,1
877,172,15,1
877,172,16,1
877,172,19,1
877,172,29,1
877,172,46,1
877,172,55,1
877,173,11,1
877,173,15,1
877,173,16,1
877,173,19,1
877,173,29,1
877,173,46,1
877,173,55,1
877,174,11,1
877,174,15,1
877,174,16,1
877,174,19,1
877,174,29,1
877,174,46,1
877,174,55,1
877,175,11,1
877,175,15,1
877,175,16,1
877,175,19,1
877,175,29,1
877,175,46,1
877,175,55,1
877,176,11,1
877,176,15,1
877,176,16,1
877,176,19,1
877,176,29,1
877,176,46,1
877,176,55,1
877,177,11,1
877,177,15,1
877,177,16,1
877,177,19,1
877,177,29,1
877,177,46,1
877,177,55,1
877,178,11,1
877,178,15,1
877,178,16,1
877,178,19,1
877,178,29,1
877,178,46,1
877,178,55,1
877,179,11,1
877,179,15,1
877,179,16,1
877,179,19,1
877,179,29,1
877,179,46,1
877,179,55,1
877,180,11,1
877,180,15,1
877,180,16,1
877,180,19,1
877,180,29,1
877,180,46,1
877,180,55,1
877,181,11,1
877,181,15,1
877,181,16,1
877,181,19,1
877,181,29,1
877,181,46,1
877,181,55,1
874,1,12,2
874,1,13,2
874,1,27,2
874,1,44,2
874,1,67,2
874,1,69,2
874,1,70,2
874,2,12,1
874,2,13,1
874,2,27,1
874,2,44,1
874,2,67,1
874,2,69,1
874,2,70,1
874,3,12,2
874,3,13,1
874,3,27,1
874,3,44,1
874,3,67,1
874,3,69,1
874,3,70,1
874,4,12,1
874,4,13,1
874,4,27,1
874,4,44,1
874,4,67,1
874,4,69,1
874,4,70,1
874,5,12,1
874,5,13,1
874,5,27,1
874,5,44,1
874,5,67,1
874,5,69,1
874,5,70,1
874,6,12,1
874,6,13,1
874,6,27,1
874,6,44,1
874,6,67,1
874,6,69,1
874,6,70,1
874,7,12,1
874,7,13,1
874,7,27,1
874,7,44,1
874,7,67,1
874,7,69,1
874,7,70,1
874,8,12,1
874,8,13,1
874,8,27,1
874,8,44,1
874,8,67,1
874,8,69,1
874,8,70,1
874,9,12,1
874,9,13,1
874,9,27,1
874,9,44,1
874,9,67,1
874,9,69,1
874,9,70,1
874,10,12,1
874,10,13,1
874,10,27,1
874,10,44,1
874,10,67,1
874,10,69,1
874,10,70,1
874,11,12,1
874,11,13,1
874,11,27,1
874,11,44,1
874,11,67,1
874,11,69,1
874,11,70,1
874,12,12,1
874,12,13,1
874,12,27,1
874,12,44,1
874,12,67,1
874,12,69,1
874,12,70,1
874,13,12,1
874,13,13,1
874,13,27,1
874,13,44,1
874,13,67,1
874,13,69,1
874,13,70,1
874,14,12,1
874,14,13,1
874,14,27,1
874,14,44,1
874,14,67,1
874,14,69,1
874,14,70,1
874,15,12,1
874,15,13,1
874,15,27,1
874,15,44,1
874,15,67,1
874,15,69,1
874,15,70,1
874,16,12,1
874,16,13,1
874,16,27,1
874,16,44,1
874,16,67,1
874,16,69,1
874,16,70,1
874,17,12,1
874,17,13,1
874,17,27,1
874,17,44,1
874,17,67,1
874,17,69,1
874,17,70,1
874,18,12,1
874,18,13,1
874,18,27,1
874,18,44,1
874,18,67,1
874,18,69,1
874,18,70,1
874,19,12,1
874,19,13,1
874,19,27,1
874,19,44,1
874,19,67,1
874,19,69,1
874,19,70,1
874,20,12,1
874,20,13,1
874,20,27,1
874,20,44,1
874,20,67,1
874,20,69,1
874,20,70,1
874,21,12,1
874,21,13,1
874,21,27,1
874,21,44,1
874,21,67,1
874,21,69,1
874,21,70,1
874,22,12,1
874,22,13,1
874,22,27,1
874,22,44,1
874,22,67,1
874,22,69,1
874,22,70,1
874,23,12,1
874,23,13,1
874,23,27,1
874,23,44,1
874,23,67,1
874,23,69,1
874,23,70,1
874,24,12,1
874,24,13,1
874,24,27,1
874,24,44,1
874,24,67,1
874,24,69,1
874,24,70,1
874,25,12,1
874,25,13,1
874,25,27,1
874,25,44,1
874,25,67,1
874,25,69,1
874,25,70,1
874,26,12,1
874,26,13,1
874,26,27,1
874,26,44,1
874,26,67,1
874,26,69,1
874,26,70,1
874,27,12,1
874,27,13,1
874,27,27,1
874,27,44,1
874,27,67,1
874,27,69,1
874,27,70,1
874,28,12,1
874,28,13,1
874,28,27,1
874,28,44,1
874,28,67,1
874,28,69,1
874,28,70,1
874,29,12,1
874,29,13,1
874,29,27,1
874,29,44,1
874,29,67,1
874,29,69,1
874,29,70,1
874,30,12,1
874,30,13,1
874,30,27,1
874,30,44,1
874,30,67,1
874,30,69,1
874,30,70,1
874,31,12,1
874,31,13,1
874,31,27,1
874,31,44,1
874,31,67,1
874,31,69,1
874,31,70,1
874,32,12,1
874,32,13,1
874,32,27,1
874,32,44,1
874,32,67,1
874,32,69,1
874,32,70,1
874,33,12,1
874,33,13,1
874,33,27,1
874,33,44,1
874,33,67,1
874,33,69,1
874,33,70,1
874,34,12,1
874,34,13,1
874,34,27,1
874,34,44,1
874,34,67,1
874,34,69,1
874,34,70,1
874,35,12,1
874,35,13,1
874,35,27,1
874,35,44,1
874,35,67,1
874,35,69,1
874,35,70,1
874,36,12,1
874,36,13,1
874,36,27,1
874,36,44,1
874,36,67,1
874,36,69,1
874,36,70,1
874,37,12,1
874,37,13,1
874,37,27,1
874,37,44,1
874,37,67,1
874,37,69,1
874,37,70,1
874,38,12,1
874,38,13,1
874,38,27,1
874,38,44,1
874,38,67,1
874,38,69,1
874,38,70,1
874,39,12,1
874,39,13,1
874,39,27,1
874,39,44,1
874,39,67,1
874,39,69,1
874,39,70,1
874,40,12,1
874,40,13,1
874,40,27,1
874,40,44,1
874,40,67,1
874,40,69,1
874,40,70,1
874,41,12,1
874,41,13,1
874,41,27,1
874,41,44,1
874,41,67,1
874,41,69,1
874,41,70,1
874,42,12,1
874,42,13,1
874,42,27,1
874,42,44,1
874,42,67,1
874,42,69,1
874,42,70,1
874,43,12,1
874,43,13,1
874,43,27,1
874,43,44,1
874,43,67,1
874,43,69,1
874,43,70,1
874,44,12,1
874,44,13,1
874,44,27,1
874,44,44,1
874,44,67,1
874,44,69,1
874,44,70,1
874,45,12,1
874,45,13,1
874,45,27,1
874,45,44,1
874,45,67,1
874,45,69,1
874,45,70,1
874,46,12,1
874,46,13,1
874,46,27,1
874,46,44,1
874,46,67,1
874,46,69,1
874,46,70,1
874,47,12,1
874,47,13,1
874,47,27,1
874,47,44,1
874,47,67,1
874,47,69,1
874,47,70,1
874,48,12,1
874,48,13,1
874,48,27,1
874,48,44,1
874,48,67,1
874,48,69,1
874,48,70,1
874,49,12,1
874,49,13,1
874,49,27,1
874,49,44,1
874,49,67,1
874,49,69,1
874,49,70,1
874,50,12,1
874,50,13,1
874,50,27,1
874,50,44,1
874,50,67,1
874,50,69,1
874,50,70,1
874,51,12,1
874,51,13,1
874,51,27,1
874,51,44,1
874,51,67,1
874,51,69,1
874,51,70,1
874,52,12,1
874,52,13,1
874,52,27,1
874,52,44,1
874,52,67,1
874,52,69,1
874,52,70,1
874,53,12,1
874,53,13,1
874,53,27,1
874,53,44,1
874,53,67,1
874,53,69,1
874,53,70,1
874,54,12,1
874,54,13,1
874,54,27,1
874,54,44,1
874,54,67,1
874,54,69,1
874,54,70,1
874,55,12,1
874,55,13,1
874,55,27,1
874,55,44,1
874,55,67,1
874,55,69,1
874,55,70,1
874,56,12,1
874,56,13,1
874,56,27,1
874,56,44,1
874,56,67,1
874,56,69,1
874,56,70,1
874,57,12,1
874,57,13,1
874,57,27,1
874,57,44,1
874,57,67,1
874,57,69,1
874,57,70,1
874,58,12,1
874,58,13,1
874,58,27,1
874,58,44,1
874,58,67,1
874,58,69,1
874,58,70,1
874,59,12,1
874,59,13,1
874,59,27,1
874,59,44,1
874,59,67,1
874,59,69,1
874,59,70,1
874,60,12,1
874,60,13,1
874,60,27,1
874,60,44,1
874,60,67,1
874,60,69,1
874,60,70,1
874,61,12,1
874,61,13,1
874,61,27,1
874,61,44,1
874,61,67,1
874,61,69,1
874,61,70,1
874,62,12,2
874,62,13,2
874,62,27,2
874,62,44,1
874,62,67,2
874,62,69,1
874,62,70,1
874,63,12,2
874,63,13,2
874,63,27,2
874,63,44,1
874,63,67,2
874,63,69,1
874,63,70,1
874,64,12,1
874,64,13,1
874,64,27,1
874,64,44,1
874,64,67,3
874,64,69,1
874,64,70,1
874,65,12,1
874,65,13,1
874,65,27,1
874,65,44,1
874,65,67,3
874,65,69,1
874,65,70,1
874,66,12,1
874,66,13,1
874,66,27,1
874,66,44,1
874,66,67,3
874,66,69,1
874,66,70,1
874,67,12,1
874,67,13,1
874,67,27,1
874,67,44,3
874,67,67,3
874,67,69,3
874,67,70,1
874,68,12,1
874,68,13,1
874,68,27,1
874,68,44,1
874,68,67,1
874,68,69,1
874,68,70,1
874,69,12,1
874,69,13,1
874,69,27,1
874,69,44,1
874,69,67,1
874,69,69,1
874,69,70,1
874,70,12,3
874,70,13,2
874,70,27,1
874,70,44,3
874,70,67,3
874,70,69,3
874,70,70,3
874,71,12,3
874,71,13,3
874,71,27,3
874,71,44,3
874,71,67,3
874,71,69,3
874,71,70,3
874,72,12,3
874,72,13,3
874,72,27,3
874,72,44,3
874,72,67,3
874,72,69,3
874,72,70,3
874,73,12,3
874,73,13,3
874,73,27,3
874,73,44,3
874,73,67,3
874,73,69,3
874,73,70,3
874,74,12,3
874,74,13,3
874,74,27,3
874,74,44,3
874,74,67,3
874,74,69,3
874,74,70,3
874,75,12,3
874,75,13,3
874,75,27,3
874,75,44,3
874,75,67,3
874,75,69,3
874,75,70,3
874,76,12,3
874,76,13,3
874,76,27,3
874,76,44,3
874,76,67,3
874,76,69,3
874,76,70,3
874,77,12,3
874,77,13,3
874,77,27,3
874,77,44,3
874,77,67,3
874,77,69,3
874,77,70,3
874,78,12,3
874,78,13,3
874,78,27,3
874,78,44,3
874,78,67,3
874,78,69,3
874,78,70,3
874,79,12,3
874,79,13,3
874,79,27,3
874,79,44,3
874,79,67,3
874,79,69,3
874,79,70,3
874,80,12,3
874,80,13,3
874,80,27,1
874,80,44,3
874,80,67,3
874,80,69,3
874,80,70,3
874,81,12,3
874,81,13,3
874,81,27,3
874,81,44,3
874,81,67,3
874,81,69,3
874,81,70,3
874,82,12,3
874,82,13,3
874,82,27,3
874,82,44,3
874,82,67,3
874,82,69,3
874,82,70,3
874,83,12,3
874,83,13,3
874,83,27,3
874,83,44,3
874,83,67,3
874,83,69,3
874,83,70,3
874,84,12,3
874,84,13,3
874,84,27,3
874,84,44,3
874,84,67,3
874,84,69,3
874,84,70,3
874,85,12,3
874,85,13,3
874,85,27,3
874,85,44,3
874,85,67,3
874,85,69,3
874,85,70,3
874,86,12,3
874,86,13,3
874,86,27,3
874,86,44,3
874,86,67,3
874,86,69,3
874,86,70,3
874,87,12,3
874,87,13,3
874,87,27,3
874,87,44,3
874,87,67,3
874,87,69,3
874,87,70,3
874,88,12,3
874,88,13,3
874,88,27,3
874,88,44,3
874,88,67,3
874,88,69,3
874,88,70,3
874,89,12,3
874,89,13,3
874,89,27,3
874,89,44,3
874,89,67,3
874,89,69,3
874,89,70,3
874,90,12,3
874,90,13,3
874,90,27,3
874,90,44,3
874,90,67,3
874,90,69,3
874,90,70,3
874,91,12,3
874,91,13,3
874,91,27,3
874,91,44,3
874,91,67,3
874,91,69,3
874,91,70,3
874,92,12,3
874,92,13,3
874,92,27,3
874,92,44,3
874,92,67,3
874,92,69,3
874,92,70,3
874,93,12,3
874,93,13,3
874,93,27,3
874,93,44,3
874,93,67,3
874,93,69,3
874,93,70,3
874,94,12,3
874,94,13,3
874,94,27,3
874,94,44,3
874,94,67,3
874,94,69,3
874,94,70,3
874,95,12,3
874,95,13,3
874,95,27,3
874,95,44,3
874,95,67,3
874,95,69,3
874,95,70,3
874,96,12,3
874,96,13,3
874,96,27,3
874,96,44,3
874,96,67,3
874,96,69,3
874,96,70,3
874,97,12,3
874,97,13,3
874,97,27,3
874,97,44,3
874,97,67,3
874,97,69,3
874,97,70,3
874,98,12,3
874,98,13,3
874,98,27,3
874,98,44,3
874,98,67,3
874,98,69,3
874,98,70,3
874,99,12,3
874,99,13,3
874,99,27,3
874,99,44,3
874,99,67,3
874,99,69,3
874,99,70,3
874,100,12,3
874,100,13,3
874,100,27,3
874,100,44,3
874,100,67,3
874,100,69,3
874,100,70,3
874,101,12,3
874,101,13,3
874,101,27,3
874,101,44,3
874,101,67,3
874,101,69,3
874,101,70,3
874,102,12,3
874,102,13,3
874,102,27,3
874,102,44,3
874,102,67,3
874,102,69,3
874,102,70,3
874,103,12,3
874,103,13,3
874,103,27,3
874,103,44,3
874,103,67,3
874,103,69,3
874,103,70,3
874,104,12,3
874,104,13,3
874,104,27,3
874,104,44,3
874,104,67,3
874,104,69,3
874,104,70,3
874,105,12,3
874,105,13,3
874,105,27,3
874,105,44,3
874,105,67,3
874,105,69,3
874,105,70,3
874,106,12,3
874,106,13,3
874,106,27,3
874,106,44,3
874,106,67,3
874,106,69,3
874,106,70,3
874,107,12,3
874,107,13,3
874,107,27,3
874,107,44,3
874,107,67,3
874,107,69,3
874,107,70,3
874,108,12,3
874,108,13,3
874,108,27,3
874,108,44,3
874,108,67,3
874,108,69,3
874,108,70,3
874,109,12,3
874,109,13,3
874,109,27,1
874,109,44,3
874,109,67,3
874,109,69,3
874,109,70,3
874,110,12,3
874,110,13,3
874,110,27,3
874,110,44,3
874,110,67,3
874,110,69,3
874,110,70,3
874,111,12,3
874,111,13,3
874,111,27,3
874,111,44,3
874,111,67,3
874,111,69,3
874,111,70,3
874,112,12,3
874,112,13,3
874,112,27,3
874,112,44,3
874,112,67,3
874,112,69,3
874,112,70,3
874,113,12,3
874,113,13,3
874,113,27,3
874,113,44,3
874,113,67,3
874,113,69,3
874,113,70,3
874,114,12,3
874,114,13,3
874,114,27,3
874,114,44,3
874,114,67,3
874,114,69,3
874,114,70,3
874,115,12,3
874,115,13,3
874,115,27,3
874,115,44,3
874,115,67,3
874,115,69,3
874,115,70,3
874,116,12,3
874,116,13,3
874,116,27,3
874,116,44,3
874,116,67,3
874,116,69,3
874,116,70,3
874,117,12,3
874,117,13,3
874,117,27,3
874,117,44,3
874,117,67,3
874,117,69,3
874,117,70,3
874,118,12,3
874,118,13,3
874,118,27,3
874,118,44,3
874,118,67,3
874,118,69,3
874,118,70,3
874,119,12,3
874,119,13,3
874,119,27,3
874,119,44,3
874,119,67,3
874,119,69,3
874,119,70,3
874,120,12,3
874,120,13,3
874,120,27,3
874,120,44,3
874,120,67,3
874,120,69,3
874,120,70,3
874,121,12,3
874,121,13,3
874,121,27,3
874,121,44,3
874,121,67,3
874,121,69,3
874,121,70,3
874,122,12,3
874,122,13,3
874,122,27,3
874,122,44,3
874,122,67,3
874,122,69,3
874,122,70,3
874,123,12,3
874,123,13,3
874,123,27,3
874,123,44,3
874,123,67,3
874,123,69,3
874,123,70,3
874,124,12,3
874,124,13,3
874,124,27,3
874,124,44,3
874,124,67,3
874,124,69,3
874,124,70,3
874,125,12,3
874,125,13,3
874,125,27,3
874,125,44,3
874,125,67,3
874,125,69,3
874,125,70,3
874,126,12,3
874,126,13,3
874,126,27,3
874,126,44,3
874,126,67,3
874,126,69,3
874,126,70,3
874,127,12,3
874,127,13,3
874,127,27,3
874,127,44,3
874,127,67,3
874,127,69,3
874,127,70,3
874,128,12,3
874,128,13,3
874,128,27,3
874,128,44,3
874,128,67,3
874,128,69,3
874,128,70,3
874,129,12,3
874,129,13,3
874,129,27,3
874,129,44,3
874,129,67,3
874,129,69,3
874,129,70,3
874,130,12,3
874,130,13,2
874,130,27,1
874,130,44,3
874,130,67,3
874,130,69,3
874,130,70,3
874,131,12,3
874,131,13,3
874,131,27,3
874,131,44,3
874,131,67,3
874,131,69,3
874,131,70,3
874,132,12,3
874,132,13,3
874,132,27,3
874,132,44,3
874,132,67,3
874,132,69,3
874,132,70,3
874,133,12,3
874,133,13,3
874,133,27,3
874,133,44,3
874,133,67,3
874,133,69,3
874,133,70,3
874,134,12,3
874,134,13,3
874,134,27,3
874,134,44,3
874,134,67,3
874,134,69,3
874,134,70,3
874,135,12,3
874,135,13,3
874,135,27,3
874,135,44,3
874,135,67,3
874,135,69,3
874,135,70,3
874,136,12,3
874,136,13,3
874,136,27,3
874,136,44,3
874,136,67,3
874,136,69,3
874,136,70,3
874,137,12,3
874,137,13,3
874,137,27,3
874,137,44,3
874,137,67,3
874,137,69,3
874,137,70,3
874,138,12,3
874,138,13,3
874,138,27,1
874,138,44,3
874,138,67,3
874,138,69,3
874,138,70,3
874,139,12,3
874,139,13,3
874,139,27,3
874,139,44,3
874,139,67,3
874,139,69,3
874,139,70,3
874,140,12,3
874,140,13,3
874,140,27,3
874,140,44,3
874,140,67,3
874,140,69,3
874,140,70,3
874,141,12,3
874,141,13,3
874,141,27,3
874,141,44,3
874,141,67,3
874,141,69,3
874,141,70,3
874,142,12,3
874,142,13,3
874,142,27,3
874,142,44,3
874,142,67,3
874,142,69,3
874,142,70,3
874,143,12,3
874,143,13,3
874,143,27,3
874,143,44,3
874,143,67,3
874,143,69,3
874,143,70,3
874,144,12,3
874,144,13,3
874,144,27,3
874,144,44,3
874,144,67,3
874,144,69,3
874,144,70,3
874,145,12,3
874,145,13,3
874,145,27,3
874,145,44,3
874,145,67,3
874,145,69,3
874,145,70,3
874,146,12,3
874,146,13,3
874,146,27,3
874,146,44,3
874,146,67,3
874,146,69,3
874,146,70,3
874,147,12,3
874,147,13,3
874,147,27,3
874,147,44,3
874,147,67,3
874,147,69,3
874,147,70,3
874,148,12,3
874,148,13,3
874,148,27,3
874,148,44,3
874,148,67,3
874,148,69,3
874,148,70,3
874,149,12,3
874,149,13,3
874,149,27,3
874,149,44,3
874,149,67,3
874,149,69,3
874,149,70,3
874,150,12,3
874,150,13,3
874,150,27,3
874,150,44,3
874,150,67,3
874,150,69,3
874,150,70,3
874,151,12,3
874,151,13,3
874,151,27,3
874,151,44,3
874,151,67,3
874,151,69,3
874,151,70,3
874,152,12,3
874,152,13,3
874,152,27,3
874,152,44,3
874,152,67,3
874,152,69,3
874,152,70,3
874,153,12,3
874,153,13,3
874,153,27,3
874,153,44,3
874,153,67,3
874,153,69,3
874,153,70,3
874,154,12,3
874,154,13,3
874,154,27,3
874,154,44,3
874,154,67,3
874,154,69,3
874,154,70,3
874,155,12,3
874,155,13,2
874,155,27,1
874,155,44,3
874,155,67,3
874,155,69,3
874,155,70,3
874,156,12,3
874,156,13,3
874,156,27,3
874,156,44,3
874,156,67,3
874,156,69,3
874,156,70,3
874,157,12,3
874,157,13,3
874,157,27,3
874,157,44,3
874,157,67,3
874,157,69,3
874,157,70,3
874,158,12,3
874,158,13,3
874,158,27,3
874,158,44,3
874,158,67,3
874,158,69,3
874,158,70,3
874,159,12,3
874,159,13,3
874,159,27,3
874,159,44,3
874,159,67,3
874,159,69,3
874,159,70,3
874,160,12,3
874,160,13,3
874,160,27,3
874,160,44,3
874,160,67,3
874,160,69,3
874,160,70,3
874,161,12,3
874,161,13,3
874,161,27,1
874,161,44,3
874,161,67,3
874,161,69,3
874,161,70,3
874,162,12,3
874,162,13,3
874,162,27,3
874,162,44,3
874,162,67,3
874,162,69,3
874,162,70,3
874,163,12,3
874,163,13,3
874,163,27,3
874,163,44,3
874,163,67,3
874,163,69,3
874,163,70,3
874,164,12,3
874,164,13,3
874,164,27,3
874,164,44,3
874,164,67,3
874,164,69,3
874,164,70,3
874,165,12,3
874,165,13,3
874,165,27,3
874,165,44,3
874,165,67,3
874,165,69,3
874,165,70,3
874,166,12,3
874,166,13,3
874,166,27,3
874,166,44,3
874,166,67,3
874,166,69,3
874,166,70,3
874,167,12,3
874,167,13,3
874,167,27,3
874,167,44,3
874,167,67,3
874,167,69,3
874,167,70,3
874,168,12,3
874,168,13,3
874,168,27,3
874,168,44,3
874,168,67,3
874,168,69,3
874,168,70,3
874,169,12,3
874,169,13,3
874,169,27,3
874,169,44,3
874,169,67,3
874,169,69,3
874,169,70,3
874,170,12,3
874,170,13,3
874,170,27,3
874,170,44,3
874,170,67,3
874,170,69,3
874,170,70,3
874,171,12,3
874,171,13,3
874,171,27,3
874,171,44,3
874,171,67,3
874,171,69,3
874,171,70,3
874,172,12,3
874,172,13,3
874,172,27,3
874,172,44,3
874,172,67,3
874,172,69,3
874,172,70,3
874,173,12,3
874,173,13,3
874,173,27,3
874,173,44,3
874,173,67,3
874,173,69,3
874,173,70,3
874,174,12,3
874,174,13,3
874,174,27,3
874,174,44,3
874,174,67,3
874,174,69,3
874,174,70,3
874,175,12,3
874,175,13,3
874,175,27,3
874,175,44,3
874,175,67,3
874,175,69,3
874,175,70,3
874,176,12,3
874,176,13,3
874,176,27,3
874,176,44,3
874,176,67,3
874,176,69,3
874,176,70,3
874,177,12,3
874,177,13,3
874,177,27,3
874,177,44,3
874,177,67,3
874,177,69,3
874,177,70,3
874,178,12,3
874,178,13,2
874,178,27,1
874,178,44,3
874,178,67,3
874,178,69,3
874,178,70,1
874,179,12,3
874,179,13,3
874,179,27,3
874,179,44,3
874,179,67,3
874,179,69,3
874,179,70,1
874,180,12,3
874,180,13,3
874,180,27,3
874,180,44,3
874,180,67,3
874,180,69,3
874,180,70,3
874,181,12,3
874,181,13,3
874,181,27,3
874,181,44,3
874,181,67,3
874,181,69,3
874,181,70,1
874,182,12,3
874,182,13,3
874,182,27,3
874,182,44,3
874,182,67,3
874,182,69,3
874,182,70,1
874,183,12,3
874,183,13,3
874,183,27,3
874,183,44,3
874,183,67,3
874,183,69,3
874,183,70,1
874,184,12,3
874,184,13,3
874,184,27,3
874,184,44,3
874,184,67,3
874,184,69,3
874,184,70,3
874,185,12,3
874,185,13,3
874,185,27,3
874,185,44,3
874,185,67,3
874,185,69,3
874,185,70,1
874,186,12,3
874,186,13,3
874,186,27,3
874,186,44,3
